Wall time,Step,Value
1618569809.8852262,2500,0.054976534098386765
1618569827.7801533,5000,0.1800440102815628
1618569845.562631,7500,0.11279750615358353
1618569863.4004653,10000,0.1738922894001007
1618569881.2585154,12500,0.13296903669834137
1618569899.0663528,15000,0.12210623174905777
1618569917.272823,17500,0.059070613235235214
1618569936.5134907,20000,0.42294439673423767
1618569955.3391178,22500,0.24873068928718567
1618569973.694988,25000,0.44372761249542236
1618569992.72301,27500,0.15217164158821106
1618570011.3753142,30000,0.03740143030881882
1618570030.142064,32500,0.10931642353534698
1618570048.6439273,35000,0.10600656270980835
1618570067.0683713,37500,0.1306779980659485
1618570085.5303686,40000,0.003635625122115016
1618570104.009362,42500,0.004372684750705957
1618570122.4621758,45000,0.0726044699549675
1618570140.966491,47500,0.00043883375474251807
1618570159.6223893,50000,0.004841845948249102
1618570178.0938087,52500,0.011591410264372826
1618570196.619722,55000,0.001593132852576673
1618570215.0729966,57500,0.007576689124107361
1618570235.4364429,60000,0.032480739057064056
1618570254.6291437,62500,0.0049024783074855804
1618570273.6463003,65000,4.9810638427734375
1618570292.3173287,67500,0.09462660551071167
1618570311.9408014,70000,0.00986632052809
1618570332.0104566,72500,0.01954280585050583
1618570350.6143775,75000,0.015232416801154613
1618570369.1100924,77500,0.025959109887480736
1618570387.9908745,80000,0.0029333450365811586
1618570407.7384956,82500,0.29045212268829346
1618570426.722328,85000,0.008900467306375504
1618570445.2659264,87500,0.2361973524093628
1618570463.7322073,90000,0.005233829375356436
1618570482.3385267,92500,0.19406069815158844
1618570501.1043828,95000,0.002250849502161145
1618570519.7493947,97500,0.024568233639001846
1618570538.3889,100000,0.031483326107263565
